"score","text"
-1,"twitter hype rank down gop min kasich santorum bush gopdeb potus"
0,"fairandbalanc wasnt the case in the gopdeb was treat unfair he will make up for it soon outnumb"
1," marco rubio is so presidenti hes articul bright and authent gopdeb"
0,"i guess separ of church and state isnt a thing anymor in our countri gopdeb"
0," mani american are outrag over emerg video ofomg final polic violenc plan parent hood gopdeb"
0,"foxnew should let someon els handl futur debat they are incompet foxdeb gopdeb"
0,"limbaugh say reactiv amp too insid the rule gopdeb"
1,"protect the money gopdeb"
0," you earn jeb didnt know that was a titl gopdeb lolgop"
0,"the onli person in gopdeb who had an except perform was cant wait to see her spar against the big boy next time"
1,"just finish listen to the gopdeb small glimmer of saniti in a heap of talk point and rhetor"
-1," politician arent even pretend to care about the femal vote gopdeb"
2," walker mention uber rich counti like mine around dc leav out mega reason whi defens contract gopdeb"
1," this just in without god youll becom a childless alcohol with a lot of free time sign me up gopdeb"
0," ted cruz might have onli gotten or at bat but he hit the ball hard each tri he got he did excel gopdeb"
4," lol he probabl like loser candid like mccain romney amp bush trump won gopdeb hand down next presid trump"
1,"if i had to pick a winner from the gopdeb kasich would be my first choic follow by rubio and christi"
0," he earn the titl of jeb huh gopdeb"
0," they gave more time to god than they did about race relat i dont know how to take ani of these candid serious gopd"
2,"hear discuss of the gopdeb with trump as an honest candid make me question my radio station choic"
1," cruz look great in this debat gopdeb"
0,"im wait for the next one where will be at the kid tabl pretti sure hes republican ya jonvoyag gopdeb"
1,"rt kayleymelissa gopdeb is like the trial from the unbreak kimmi schmidt and dona"
0,"wfie news are u go to report news affectn our nation gopdeb gop rt pussi"
0," u are not for conserv or republican nor or u fairbalanc u want to control us amp pick our candid gopdeb"
0,"donald trump bimbo megyn kelli behav unprofession and veri bad person dure gopdeb"
1,"realitycheck rupert murdoch amp valeri jarrett gush over jeb bush amp each other elect gopdeb"
1,"simpli halfcatch morningaft clip of gopdeb i have wonder y anyon would want ani of these arrog hardheart folk as prez"
0," ran away with it gopdeb car"
-1," take a shot everi time u hear repeal obamacar and be prepar to get alcohol poison in the next min gopdeb"
1,"cnn amp the new york time like the gopdeb tell you everyth you need to know moderatorfail"
1," gopdeb or if he get d gop nomin he will never get the black hispan asian gay union vote win d white hous"
-1,"fox news fail to disclos it prowalk debat analyst is a walker advis and coauthor gopdeb scottwalk"
1," as jesus onc said ronald reagan is great and capit gain tax is bad gopdeb"
-1," gopdebatetrumpif he hadnt beforelast nightlik lost the chubclub vote rosieodonnel"
0," today is the th anniversari of the votingrightsact and not one question in tonight gopdeb messag receiv lo"
0," kept think when gop governor in the gopdeb talk about their accomplish yeah but u fail and are unpop"
0,"did they realli not mention trump comment about john mccain and pow last night dure gopdeb or did i miss it"
1,"this is how describ megyn kelli befor quot her trump sexist comment question ironi gopdeb"
-1," foxnew host were fist bump each other after the gopdeb was over megyn crowley was particular proud of herself"
0,"what if donald trump has been a liber this whole time and hes just run to prove how stupid the gop is gopdeb"
1," gopdeb verdict win it posit sentiment"
2,"tri to find a spot in the gopdeb last night so im watch it on mute and fast forward much better this way"
2," donald trump is onli a public stunt and a phase right right gopdeb"
1,"how mani peopl didnt get to see the debat becaus they dont have cabl or satelliteand fox news isnt free gopdeb"
0," oldfashion homophob gopdeb"
-1,"when did the path to becom presid becom a realiti tv show focus on shock valu gopdeb"
2," trump like social med and pay off corrupt politician conserv like him whygopdeb"
3," i would like to thank rand paul for expos trump the democrat that he is gopdeb"
-1,"pretti piss i miss the gopdeb"
0,"claudiaavaloss last i heard bimbo vote kellyfil gopdeb thatsal"
0," a littl histori from your truli re immigr spar in gopdeb"
1," us gopdeb could stand to learn a lot from the gedeb format bbc did a much better job than fox news"
0,"mood after gopdeb"
0,"im offici call prochoic scienc denier prolif gopdeb"
-1,"when you have to whine about how your your own man your probabl not talk to you jebbush gopdeb"
0,"i would of guess it was his haircut gopdeb scottwalk"
0,"emmajet watch more on the gopdeb and if donald trump wasnt such a misogynist pig he wouldnt be a compl"
0," to prove im a good sport im give all the loser of tonight gopdeb the apprentic board game to take home"
1," let not forget no one has ever been shot for not be polit correct no one has had their liberti violat over"
0," trump is actual right about the bankruptci law someon pleas kill me gopdeb"
-1,"forwardfutur rt marchella this is straight up fascism gopdeb"
0,"laprof rt losethosepoundz when your search for a comeback but you realli dont have a clue gopdeb"
0,"adamkareem was that a gopdeb last night all the smack they were talk about each other seem more like le"
1," lol sham focus group a bunch of bushrnc plant trump won gopdeb hand down"
0,"latham rt franklingraham st gopdebateencourag to see sever candid express their faith in god an"
0," ben carson im onli one who remov half a brain but if you went to washington youd think someon beat me to it"
0,"last night debat onli prove that we will never move forward as a nation until we stop vote in democrat amp republican gopdeb"
-1,"gopdeb fail to mention climat chang even onc which is odd consid all the hot air"
2," not a singl mention of vote right dure the gopdeb on the th anniversari of the vote right act just aw"
0," the presid troll cruz dure debat gopdeb"
1,"never forget ted cruz never support amnesti gopdeb"
-1,"cruz is pretti much say i plan on repeal obamacar and not do shit about healthcar afterward gopdeb"
0,"chris christi shown here swallow a fli dure thursday gopdeb ohgodmakeitstop"
0," i watch the gopdeb with the benni hill theme song play"
0," here a fb photo of the guy who ask whether the candid had spoken to god at gopdeb color me surpris htt"
0," you couldv ask question to the entir field in minut gopdeb instead you struggl to get an averag"
0," i cant believ they went with the question ani of you guy talk to god late gopdeb"
1,"the reason did not take that pledg at gopdeb is exact becaus he is a good negoti"
1,"local talk radio in la is the best the morn after a presidenti debat gopdeb"
0,"not sure about jeb bush but one thing i know for sure is that he didnt help himself wlast night gopdeb"
0," peopl who five minut ago were advoc for more violenc in the middl east now straightfac defend the sanctit"
-1," fox news fail to disclos it prowalk debat analyst is a walker advis and coauthor gopd"
2,"fox ladi viewer are piss at megyn kelli doesnt megyn know that a good rw woman take men sexism with a smile amp silenc gopdeb"
1," i put pearl on jeb becaus he look like his mom i drew the gopdeb last night"
-1," this is straight up fascism gopdeb"
-2,"was that a gopdeb last night all the smack they were talk about each other seem more like leak lyric from their diss track"
1,"libertarian hate state power right are they silent about this or my volum is on mute gopdeb randpaul"
1,"last time it took day how long will it take jeb this time to correct his horribl common core answer at the gopdeb"
0," polit nonsens last night gopdeb see all on my site"
0," rand paul call himself a reagan conserv gopdeb"
2," after watch the debat i felt that donald trump is the new ross perot do you feel this way as well gopdeb"
1," democrat watch the gopdeb love unborn it after birth they starv t"
1,"we need to put someon to debat against hrc like on outnumb studentsforrubio gopdeb"
1," analysi say won the debat gt imwithhuck gopdeb"
1," your focus group was a joke your takedown attempt of trump was a huge fail trump won gopdeb easili"
0," donald the real rino in the race but he doesnt mean it gopdeb"
-1," kill it last night and came off as his normal petul name call thinskin self gopdeb"
0,"rand shoulda pull a pocket copi of the constitut out and invit christi to read it gopdeb"
