"score","text"
0,"theworstpartofdepressionis not even the gopdebate results or watching the gopclowncar crash will make me smile"
1," and to think this is the party of abraham lincoln slavery would be alive and well if left to these folks gop g‚Ä"
-2,"foxnews focus groups are just as biased as the  stooges who moderated the gopdebate foxnews will lose viewers cnn msnbc cbs abc"
2,"the gopdebate proved why  is here for good  neurosurgery deserving potus genius "
1,"ted cruz won that debate imo 
gopdebate early numbers suggest record audience yea people are watching"
0,"basically gopdebate "
0,"carly fiorina wrote an oped for us at ijreview after her performance last night   gopdebate"
1,"even the media doesnt get it  no one won last nights gopdebate  all the men further alienated their base  carly was the only star"
2," zygote americans  the winingest takeaway of the winner of the gopdebate thank you sir"
1,"gopdebate did cruz trump trump
 "
0,"fox made an all out effort to take donaldtrump out i hope his poll numbers catapult gopdebate"
0," ‚Äúand people rose up‚Äù kkkorgop gopdebate "
0," ted cruz thinks your birth control is an ‚Äúabortioninducing drug‚Äù   gopdebate"
1," should purchase  and relieve  of her duties gopdebate tcot trump  "
1," gopdebate winner me because i didnt make an ass of myself by showing up to questioned by dumbasses luthor"
-2," also losers and dummies  only abort nonsuperstars gopdebate"
1,"i like what marco rubio had to say at the beginning actually gopdebate"
1," even god is rolling his eyes at these responses we get it you are super into jesus just not what he does or says gopde‚Ä"
0,"where do i find a youtube compilation of all the ridiculous things said last night gopdebate"
0," was fantastic in the debate  on to the white house  imwithhuck gopdebate th "
0,"just caught highlights of the gopdebate and its super depressing because only  of them can be president in  "
-1," thou shall not take the name of the lord in vain in other words leave me out of this debate im cruising in fergu‚Ä"
0," i was a big fan watched your show nightly  until your lib  attack on  gopdebate nokellyfiles trump"
0," so this vine of s eye roll to chris christie at the gopdebate last night has  million loops Ä"
0," the candidates to each other once the gopdebate is over "
2,"this image best sums up my thoughts regarding last nights gopdebate "
0,"  i think you on accidentally uploaded a pic of hillary instead of  gopdebate"
-1," i cant remember any of their names esp since theyre  white men with orange foundation gopdebate dying"
-1," so theres  minutes left in the debate and i havent heard anything about police brutality mass incarceration or ra‚Ä"
0," he admitted to paying hillary to attend his wedding jesus fangirl much id have gone with the rock thats just me dum‚Ä"
-1," ‚Äúif you think it‚Äôs bad now you should have seen it when i got there‚Äù kkkorgop gopdebate "
0," lt pay no attention to those pesky facts behind the curtain

gopdebate "
0," substantive vigorous revealingit was probably just over your head gopdebate"
0," feminists can complain about the temperature in a room being a form of patriarchy but trump cant call one of them a slob‚Ä"
-1," gopdebate fact check via julia hahngt marco rubio still a fraud on border securitynational security gt Ä"
-1,"not everyone is a fucking lgbt student struggling to pay bills debs 
gopdebate  "
-1,"gopdebate trump hates fat people he should look in the mirror poor chris christe wont challenge him well you know why  "
1,"trump wouldnt take a pledge not to run rd party he couldnt  to answer when he became conservative cuz hes not tcot ccot gopdebate"
-4," my favorite part of the gopdebate was when sting repelled from the ceiling and delivered a crushing scorpion death drop ‚Ä"
-2," goddamit donald your soul is on fumes and your heart orbits a dying sun but youre making this thing interesting fuck‚Ä"
1," looks good megynkelly very natural 

gopdebate "
0,"  rts for truth doing what you say  join s fight  gopdebate rsr"
2,"the zone has warned folks about fox news commentators like megynkelly for months in relation to gopdebate amp trump"
2,"donald trump just gave a master class on how to get away with sexism   gopdebate gopclownshow"
0,"  he also suddenly became a resident of ny even he is from jersey gopdebate"
0," i think my dad a career naval officer amp progressive would disagree that the mil exists to break things gopdebate"
1," gopdebate id like to see fox host a democrat debate so these cands arent getting all softball questions"
0,"oh‚Ä i understand now the movie ‚Äúidiocracy‚Äù is actually a documentary  gopdebate"
1," the real story was the collapse of trump in this debate   gopdebate"
2," kasich said yesterday that he wants to love and respect everybody which pretty much means his career in the gop is over g‚Ä"
2,"trump is overrated and angry  was surprisingly good fucktrump gopdebate  "
0," guess the bush fix was in gopdebate ‚ÄÔè he gets the most questions‚ÄÔè Äù"
1,"trump ‚Äòi would‚Äô shut down the gov‚Äôt to defund planned parenthood and obamacare  woot gopdebate"
-2,"what scares me most about gopdebate  the people who break into storms of applause at misogyny amp crazy talk"
0," i just published ‚Äúfake fights fetuses and funny hair‚Äù my gopdebate cartoon roundup "
0," proaborts are afraid of fiorina because she is articulate and smart and prolife a woman like that threatens them g‚Ä"
-1,"  completely agree the gopdebate feed on facebook was a joke"
2," trumps answer on his businesses so far is the certifiable disaster of the night right after his i buy influence comme‚Ä"
0," where are your manners gopdebate"
1," is winning key takeaways from the foxdebate  gopdebate sayfie tcot gop ‚Ä"
-1," i would add walker to the losers category because i cant remember anything he said gopdebate "
0,"what about   the american people should hear more from this guy amazed me at the gopdebate outnumberedfnc"
-2," gopdebate seriously  are you being tone deaf deliberately  are you not clueing in on the blow back  amp im a fan"
2," finally got it trump looks like boss nass from starwars gopdebate  "
0," my only gopdebate comment theyre unanimous re defunding womens health care amp  killing iran nuclear deal  prefer a mi‚Ä"
0,"what should you do the day after last nights gopdebate google "
-2," generations will look back at us and call us barbarians  talking about americas killing of preborn childr‚Ä"
0," whos the real illegal alien gopdebate  farrakhan on immigration amp the mexican bor  "
1,"did you know that  graduated from stanford uofmaryland and mit i didnt but know now impressive ndlook gopdebate"
-1," the mock presidential election closing statements on  were x better than these train wrecks gopdebate"
0,"the photos of rafael cruz eating bacon off a semiautomatic is gayer than any same sex wedding gop gopdebate tcot"
1," top  republican priorities
  gays
  whitehouse white again
  jesus 

gopdebate"
0," this is mens warehouses biggest night gopdebate clowncardumpsterfire"
0," if gop is so against all abortion even in case of rapeincest where is the support after the birth probirth  proli‚Ä"
0," watch trumps disgusting drop to your knees comment mentioned  gopdebate   trumpisapig fb"
1,"uhm fiorina has me questioning my sexuality only gopdebate candidate to mention cyber security with regard to china and russia ˇòç"
-1,"  what  did to  was meanspirited everyone should boycott her show gopdebate"
0,"watching  advocating for domestic spying via the nsa and abandoning the th amendment in the gopdebate seriously"
