"sentiment","text"
0.223606797749979," my fellow conservatives  thing we can all agree on best thing about gopdebate tonite will be no candy crowley httâ€"
-0.277350098112615,"where could i watch gopdebate again besides fox
fox stream quality is terrible"
0.25,"man rubio is a slide for best guest actor in a comedy next emmy season gopdebate"
0,"if the media is fawning over the fox moderators conservatives should not gopdebate"
-0.277350098112615,"bill oreilly pandering o   aâ˜stopiran gopdebateâ–—„t cruzcrew rush ycot tiot sot"
-0.21380899352994,"catching up on gopdebate tweets i feel like i missed a real cracker lolgop"
0," tomorrow morning we all wake up and ashton kutcher pops out and tells us weve been punkd omgop gopdebate"
0,"a thing i apparently said during the gopdebate last night "
0,"live on periscope  speaking in rock hill sc the day after gopdebate  decision  "
0,"heres what i know for sure about the gopdebate   amp  there were  people on stage that i am not voting for outnumbered"
-0.25,"chris christie lieshe was not appointed as a us attorney on the day b  attacks  
gopdebate"
-0.333333333333333," trumps idea of proof is to talk louder gopdebate"
-0.267261241912424,"peacockpanache gov bobbyjindal vows to violate the firstamendment if elected president 
uniteblue gopdebate lgâ€"
-0.258198889747161,"timsimms gov bobbyjindal vows to violate the firstamendment if elected president 
uniteblue gopdebate lgbt pâ€"
0.288675134594813,"yikes  you gave obama a big hug  i hugged  survivors gopdebate dialogue"
0," need to grow some thicker skin the  moderator are not the problem gopdebate"
-0.229415733870562," and the big loser if tonights debate is
megan kelly
megan you insulted our intelligence tonight

kellyfile 
 gopdebate
kâ€"
-0.218217890235992,"the day after the gopdebate a man who is mean to everybody is complaining about everybody being mean to him trumpthewhiner"
-0.583840359359809,"most air time last night
the fox moderators
gopdebate
really why would they make me see more of the fake 
thats just nasty"
0.5," hillary right now gopdebate "
0," calls  debate closing a â€œshowstopping zingerâ€ imwithhuck gopdebate"
0,"gop will keep looking inept next to trump until they can say some of you people dont mean shit to me as well as he does gopdebate"
0.471404520791032,"hoping that  takes this country to places we havent seen in decades keep up the good work gopdebate"
-0.554700196225229,"rush now mocking megyn kelly as self serving amp narcissistic kellyfile gopdebate foxdebate"
0," on small business we have to repeal doddfrank it is eviscerating small business gopdebate"
-0.277350098112615,"heres why it was so frustrating to watch the gopdebate as a woman "
-0.377964473009227,"carly puts the boys to shame  gopdebate"
0.5," lmao  gopdebate pretty much "
0," graham if i am elected president i will send our soldiers back to iraq and afghanistan to defend this nation gopdebâ€"
0.242535625036333,"wish s oops moment from last night was as pronounced and amazing as the one from  gopdebate"
0.0603022689155527,"the only proper attire for a gopdebate watch party with yourâ€ "
0.481070235442364,"the true american freedom
 â€

gopdebate mc donalds walmart wall street microsoft sarah palin "
0,"new york sun editorial  the next debate   constitution gopdebate gop"
0.301511344577764,"cnn now has like  women acting as experts  on the gopdebate "
0,"south africa  rt amp dl internationalbeerday gopdebate fridayreads  amayanabocover  ââ "
0,"rush  fox moderators got  of airtime at gopdebate"
0.436564125065399,"gopdebate what candidates do you see standing out as a true constitutionalists and would support a conventionofstates "
0," having watched the gopdebate i can honestly say that i would vote for a rock before i would vote for any democrat soâ€"
1.03279555898864,"trump wins he is front page  every news source  billions in free advetising  gopdebate trump"
0.277350098112615,"so id say the democrats won the gopdebate ggs hillary and bernie ðÿ‘œ"
0,"guys im live tweeting my rewatching of the gopdebate and not at all focusing on fashion followâ€ "
0.0632455532033676,"   gopdebate debate elect trump only he and  can save america"
-0.426401432711221," reagan said â€˜trust but verifyâ€™ obama trusts amp vilifiesâ€™ he trusts our enemies amp vilifies all who disagrees w him â€"
0,"advice to each gop candidate in order of how i think they finished th place jeb bush get a pulse in a hurry gopdebate tcot p"
0.258198889747161," rhondawatkgwyn he has the most dedicated twitter amp facebook followers imwithhuck gopdebate th ccot tcotâ€ €"
-0.688247201611685," no gop potus will succeed if conservative reps cant vote their districts wo fear of retribution fireboehner oh goâ€"
-0.625543242171224,"marcorubio will destroy that sick liar hillaryclinton in a on debate if he gets the chance gtgt  gopdebate tlot tcot p rnc dnc "
0," these candidates are against abortion because none of their presidencies are coming to term gopdebate"
-0.402492235949962,"now getting to watch gopdebate rand paul bad hair donald trump worse hair marco rubio great hair chris christie fat"
-0.204124145231932,"and it was alot of i know you are but what am i type of comebacks i sat there watching almost in disbelief gopdebate"
0.5," trump immigration strategy  gopdebate"
0.223606797749979,"out thank u for thoughtful reflection on gopdebate a  recovery some trump ques lame bs fluff made megyn look bad"
0.235702260395516,"he was phenomenal of course i knew he would be ðÿ˜‰ imwithhuck gopdebate th ccot tcot teaparty pjnet "
-0.277350098112615," gop denied b infrastructure while pushing b unfunded tax cuts for top   gopdebate €"
0,"rush on gopdebate i have never seen this kind of public backlash against fox news personalities since the network launched in  tcot"
0," were not saying everything they say is crap were just saying it looks a whole lot like what our cat ate  minutes ago â€"
0.333333333333333,"camille paglias hilarious review of candidates performances at gopdebate "
0,"why do you want people at your wedding whose presence has to be commanded     gopdebate  godfathertrump"
0.333333333333333," â€œ gopdebate is looking a lot like this € trumpeffect"
0.218217890235992,"  million people watched fox gopdebate last nite amp theres  million people tuned in right now to find out what i tâ€"
0,"what i learned from the gopdebate
some guys dad was a mailman jesus christ is everyones running mate the gop has run out of women"
0,"no channel to watch now cnn is liberalfnc amp  r rnc hitman crony   dont join gopdebate anymore gotrump"
0,"because we are gluttons for punishment we watched both debates we may have a few things to say come sunday gopdebate"
0," when is foxnews handing out the squirt guns

gopdebate

"
0," gopdebate 
couldnt help myself "
0.229415733870562,"trump proud of misogyny tries to intimidate her ugh
donald trump amp megyn kelly at the fox news gopdebate  "
0," ask which of them is against tpp job destroying corporate power grab  gopdebate "
0," generations will look back and think were barbarians for murdering millions of unborn babies  says  gopdebaâ€"
-0.277350098112615,"heres why it was so frustrating to watch the gopdebate as a woman  "
0.21320071635561," if you dont want people to think about your weight then dont style your hair like bobs big boy gov christie gopdâ€"
